Stage;TLD;Flags;Registry;"Registry Group";Backend;Start;End;Description
OT;xn--p1acf;SPR;"Rusnames Limited";;"CoCCA Registry Services (NZ) Limited";2016-01-18T09:00:00Z;2016-03-11T09:00:00Z;"The Landrush registration is held in 54 days using mechanism of “Dutch Auction” with fixed
prices stepping down from higher to lower, with a pose of 24 hours between each step."
GA;feedback;;"Top Level Spectrum, Inc.";;CentralNic;2016-01-18T14:00:00Z;2099-12-31T23:59:59Z;
GA;corsica;;"Collectivité Territoriale de Corse";;AFNIC;2016-01-19T13:00:00Z;2099-12-31T23:59:59Z;
OT;protection;"CO FCFS SPR";"XYZ.COM LLC";;CentralNic;2016-01-19T14:00:00Z;2016-01-20T13:59:00Z;
OT;security;"CO SPR";"XYZ.COM LLC";;CentralNic;2016-01-19T14:00:00Z;2016-01-20T13:59:00Z;
SR;pet;FCFS;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-01-19T16:00:00Z;2016-02-19T16:00:00Z;
EA;protection;;"XYZ.COM LLC";;CentralNic;2016-01-20T14:00:00Z;2016-01-27T13:59:00Z;
EA;security;;"XYZ.COM LLC";;CentralNic;2016-01-20T14:00:00Z;2016-01-27T13:59:00Z;
EA;theatre;;"XYZ.COM LLC";;CentralNic;2016-01-20T14:00:00Z;2016-01-27T13:59:00Z;
GA;auto;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-01-20T16:00:00Z;2099-12-31T23:59:59Z;
GA;car;;"Cars Registry Limited";;"Uniregistry Inc.";2016-01-20T16:00:00Z;2099-12-31T23:59:59Z;
GA;cars;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-01-20T16:00:00Z;2099-12-31T23:59:59Z;
EA;vin;;"Holly Shadow, LLC";"Donuts Inc.";"Rightside Registry";2016-01-20T16:00:00Z;2016-01-27T15:59:59Z;
EA;wine;;"June Station, LLC";"Donuts Inc.";"Rightside Registry";2016-01-20T16:00:00Z;2016-01-27T15:59:59Z;
GA;family;;"Rightside Registry";;"Rightside Registry";2016-01-20T17:00:00Z;2099-12-31T23:59:59Z;
LR;cloud;;"ARUBA S.p.A.";;"ARI Registry Services";2016-01-25T15:00:00Z;2016-02-05T14:59:00Z;
GA;protection;;"XYZ.COM LLC";;CentralNic;2016-01-27T14:00:00Z;2099-12-31T23:59:59Z;
GA;theatre;;"XYZ.COM LLC";;CentralNic;2016-01-27T14:00:00Z;2099-12-31T23:59:59Z;
GA;security;;"XYZ.COM LLC";;CentralNic;2016-01-27T16:00:00Z;2099-12-31T23:59:59Z;
GA;vin;;"Holly Shadow, LLC";"Donuts Inc.";"Rightside Registry";2016-01-27T16:00:00Z;2099-12-31T23:59:59Z;
GA;wine;;"June Station, LLC";"Donuts Inc.";"Rightside Registry";2016-01-27T16:00:00Z;2099-12-31T23:59:59Z;
SR;ist;FCFS;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-01-27T16:01:00Z;2016-02-26T16:00:00Z;
SR;istanbul;FCFS;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-01-27T16:01:00Z;2016-02-26T16:00:00Z;
SR;xn--1qqw23a;FCFS;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-02-01T00:00:00Z;2016-03-02T23:59:59Z;
SR;xn--xhq521b;FCFS;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-02-01T00:00:00Z;2016-03-02T23:59:00Z;
LR;bet;;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-02-08T16:00:00Z;2016-02-12T16:00:00Z;
LR;boats;;"DERBoats, LLC";"Dominion Enterprises";"Afilias Limited";2016-02-08T16:00:00Z;2016-04-05T16:00:00Z;
LR;yachts;;"DERYachts, LLC";"Dominion Enterprises";"Afilias Limited";2016-02-08T16:00:00Z;2016-04-05T16:00:00Z;
LR;bible;;"American Bible Society";;"Neustar Inc.";2016-02-10T15:00:00Z;2016-03-02T16:00:00Z;
GA;kyoto;;"Academic Institution: Kyoto Jyoho Gakuen";;"GMO Registry, Inc.";2016-02-13T03:00:00Z;2099-12-31T23:59:59Z;
GA;krd;;"KRG Department of Information Technology";;"ARI Registry Services";2016-02-16T00:00:00Z;2099-12-31T23:59:59Z;
GA;cloud;;"ARUBA S.p.A.";;"ARI Registry Services";2016-02-16T15:00:00Z;2099-12-31T23:59:59Z;
SR;xn--vuq861b;FCFS;"Beijing Tele-info Network Technology Co., Ltd.";;"Beijing Tele-info Network Technology Co., Ltd.";2016-02-22T00:00:00Z;2016-03-26T00:00:00Z;
GA;pet;;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-02-23T16:00:00Z;2099-12-31T23:59:59Z;
SR;mom;FCFS;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-02-24T16:00:00Z;2016-03-25T16:00:00Z;
GA;bet;;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-03-03T16:00:00Z;2099-12-31T23:59:59Z;
GA;gdn;;"Joint Stock Company ""Navigation-information systems""";;"GDN Registry FZ LLC";2016-03-06T00:00:00Z;2099-12-31T23:59:59Z;
LR;xn--1qqw23a;;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-03-07T00:00:00Z;2016-04-13T23:59:59Z;
LR;xn--xhq521b;;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-03-07T00:00:00Z;2016-04-13T23:59:00Z;
SR;homes;;"DERHomes, LLC";"Dominion Enterprises";"Afilias Limited";2016-03-07T16:00:00Z;2016-05-06T16:00:00Z;
OT;xn--45q11c;;"Zodiac Scorpio Limited";"Zodiac Holdings Ltd.";ZDNS;2016-03-08T04:00:00Z;2016-04-05T03:59:00Z;
GA;bible;;"American Bible Society";;"Neustar Inc.";2016-03-08T15:00:00Z;2099-12-31T23:59:59Z;
SR;vip;FCFS;"Minds + Machines Group Limited";"Minds + Machines Group Limited";Nominet;2016-03-10T16:00:00Z;2016-05-09T16:00:00Z;
OT;xn--p1acf;SPR;"Rusnames Limited";;"CoCCA Registry Services (NZ) Limited";2016-03-15T09:00:00Z;2016-05-20T09:00:00Z;"Priority LRP will grant to the Companies with company papers and individual Persons who
have a matching domain name registration in good standing in the .RU registry. LRP will last
for 67 days and all domains registered in in this category are subject to the mandatory rights
protection mechanisms such as TM Claims, URS and UDRP."
GA;rocher;;"Ferrero Trading Lux S.A.";;"Neustar Inc.";2016-03-16T00:00:00Z;2099-12-31T23:59:59Z;
GA;hoteles;;"Travel Reservations SRL";;"Neustar Inc.";2016-03-16T14:00:00Z;2099-12-31T23:59:59Z;
GA;shell;;"Shell Information Technology International Inc";;"Verisign, Inc.";2016-03-17T00:00:00Z;2099-12-31T23:59:59Z;
GA;barcelona;;"Municipi de Barcelona";;"CORE Association";2016-03-21T12:00:00Z;2099-12-31T23:59:59Z;
SR;autos;;"DERAutos, LLC";"Dominion Enterprises";"Afilias Limited";2016-03-22T16:00:00Z;2016-05-21T16:00:00Z;
GA;xn--vuq861b;;"Beijing Tele-info Network Technology Co., Ltd.";;"Beijing Tele-info Network Technology Co., Ltd.";2016-03-28T00:00:00Z;2099-12-31T23:59:59Z;
SR;group;;"Romeo Town, LLC";"Donuts Inc.";"Rightside Registry";2016-03-29T16:00:00Z;2016-05-28T23:59:59Z;
SR;salon;;"Outer Orchard, LLC";"Donuts Inc.";"Rightside Registry";2016-03-29T16:00:00Z;2016-05-28T23:59:59Z;
LR;ist;;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-04-05T16:01:00Z;2016-05-05T16:00:00Z;
LR;istanbul;;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-04-05T16:01:00Z;2016-05-05T16:00:00Z;
GA;boats;;"DERBoats, LLC";"Dominion Enterprises";"Afilias Limited";2016-04-06T16:00:00Z;2099-12-31T23:59:59Z;
SR;motorcycles;;"DERMotorcycles, LLC";"Dominion Enterprises";"Afilias Limited";2016-04-06T16:00:00Z;2016-06-05T16:00:00Z;
SR;store;;"DotStore Inc.";"Radix FZC";CentralNic;2016-04-06T16:00:00Z;2016-06-05T15:59:00Z;
GA;yachts;;"DERYachts, LLC";"Dominion Enterprises";"Afilias Limited";2016-04-06T16:00:00Z;2099-12-31T23:59:59Z;
SR;gmbh;;"Extra Dynamite, LLC";"Donuts Inc.";"Rightside Registry";2016-04-12T16:00:00Z;2016-06-11T23:59:59Z;
SR;ltd;;"Over Corner, LLC";"Donuts Inc.";"Rightside Registry";2016-04-12T16:00:00Z;2016-06-11T23:59:59Z;
GA;xn--1qqw23a;;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-04-14T00:00:00Z;2099-12-31T23:59:59Z;
GA;xn--xhq521b;;"Guangzhou YU Wei Information Technology Co., Ltd.";;"China Internet Network Information Center";2016-04-14T00:00:00Z;2099-12-31T23:59:59Z;
SR;promo;FCFS;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-04-14T16:00:00Z;2016-05-16T16:00:00Z;
SR;tube;;"Latin American Telecom LLC";;"Neustar Inc.";2016-04-21T14:00:00Z;2016-06-20T15:00:00Z;
SR;med;;"Medistry LLC";;"Verisign, Inc.";2016-04-25T00:00:00Z;2016-06-24T00:00:00Z;
SR;redumbrella;FCFS;"Travelers TLD, LLC";;"Afilias Limited";2016-04-25T00:00:00Z;2016-05-25T00:00:00Z;
SR;travelersinsurance;FCFS;"Travelers TLD, LLC";;"Afilias Limited";2016-04-25T00:00:00Z;2016-05-25T00:00:00Z;
SR;trv;FCFS;"Travelers TLD, LLC";;"Afilias Limited";2016-04-25T00:00:00Z;2016-05-25T00:00:00Z;
SR;stream;;"dot Stream Limited";"Famous Four Media Ltd.";"Neustar Inc.";2016-04-25T14:00:00Z;2016-06-27T14:00:00Z;
EA;mom;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-04-26T16:00:00Z;2016-05-03T15:59:00Z;
SR;stc;;"Saudi Telecom Company";;CentralNic;2016-04-28T00:00:00Z;2016-07-27T00:00:00Z;
SR;stcgroup;;"Saudi Telecom Company";;CentralNic;2016-04-28T00:00:00Z;2016-07-27T00:00:00Z;
SR;viva;;"Saudi Telecom Company";;CentralNic;2016-04-28T00:00:00Z;2016-07-27T00:00:00Z;
SR;game;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-05-03T16:00:00Z;2016-05-16T16:00:00Z;
OT;game;FCFS;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-05-03T16:00:00Z;2016-05-16T16:00:00Z;
GA;mom;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-05-03T16:00:00Z;2099-12-31T23:59:59Z;
SR;insurance;FCFS;"fTLD Registry Services LLC";;"Verisign, Inc.";2016-05-09T12:00:00Z;2016-06-08T12:00:00Z;
GA;ist;;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-05-10T16:01:00Z;2099-12-31T23:59:59Z;
GA;istanbul;;"Istanbul Dijital Medya Tic. A.S.";;"Afilias Limited";2016-05-10T16:01:00Z;2099-12-31T23:59:59Z;
GA;homes;;"DERHomes, LLC";"Dominion Enterprises";"Afilias Limited";2016-05-12T00:00:00Z;2099-12-31T23:59:59Z;
LR;xn--tckwe;;"VeriSign Sarl";;"Verisign, Inc.";2016-05-16T00:00:00Z;2016-06-12T23:59:59Z;
SR;xn--t60b56a;FCFS;"VeriSign Sarl";;"Verisign, Inc.";2016-05-16T00:00:00Z;2016-06-19T23:59:59Z;
SR;xn--mk1bu44c;FCFS;"VeriSign Sarl";;"Verisign, Inc.";2016-05-16T00:00:00Z;2016-06-19T23:59:59Z;
EA;game;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-05-17T16:00:00Z;2016-05-24T16:00:00Z;
LR;promo;;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-05-17T16:00:00Z;2016-05-21T16:00:00Z;
GA;vip;;"Minds + Machines Group Limited";"Minds + Machines Group Limited";Nominet;2016-05-17T16:00:00Z;2099-12-31T23:59:59Z;
GA;promo;;"Afilias plc";"Afilias Limited";"Afilias Limited";2016-05-23T16:00:00Z;2099-12-31T23:59:59Z;
GA;xn--p1acf;;"Rusnames Limited";;"CoCCA Registry Services (NZ) Limited";2016-05-24T09:00:00Z;2099-12-31T23:59:59Z;
GA;game;;"Uniregistry, Corp.";;"Uniregistry Inc.";2016-05-24T16:00:00Z;2099-12-31T23:59:59Z;
LR;autos;;"DERAutos, LLC";"Dominion Enterprises";"Afilias Limited";2016-05-26T16:00:00Z;2016-07-03T15:59:59Z;
SR;moi;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-06-01T14:00:00Z;2016-07-15T14:00:00Z;
EA;group;;"Romeo Town, LLC";"Donuts Inc.";"Rightside Registry";2016-06-01T16:00:00Z;2016-06-08T16:00:00Z;
EA;salon;;"Outer Orchard, LLC";"Donuts Inc.";"Rightside Registry";2016-06-01T16:00:00Z;2016-06-08T16:00:00Z;
EA;store;;"DotStore Inc.";"Radix FZC";CentralNic;2016-06-07T16:00:00Z;2016-06-14T15:59:00Z;
GA;group;;"Romeo Town, LLC";"Donuts Inc.";"Rightside Registry";2016-06-08T16:00:00Z;2099-12-31T23:59:59Z;
GA;salon;;"Outer Orchard, LLC";"Donuts Inc.";"Rightside Registry";2016-06-08T16:00:00Z;2099-12-31T23:59:59Z;
LR;insurance;;"fTLD Registry Services LLC";;"Verisign, Inc.";2016-06-09T00:00:00Z;2016-06-14T23:59:59Z;
GA;motorcycles;;"DERMotorcycles, LLC";"Dominion Enterprises";"Afilias Limited";2016-06-09T16:00:00Z;2099-12-31T23:59:59Z;
GA;xn--tckwe;;"VeriSign Sarl";;"Verisign, Inc.";2016-06-13T00:00:00Z;2099-12-31T23:59:59Z;
GA;store;;"DotStore Inc.";"Radix FZC";CentralNic;2016-06-14T16:00:00Z;2099-12-31T23:59:59Z;
GA;insurance;;"fTLD Registry Services LLC";;"Verisign, Inc.";2016-06-15T00:00:00Z;2099-12-31T23:59:59Z;
EA;gmbh;;"Extra Dynamite, LLC";"Donuts Inc.";"Rightside Registry";2016-06-15T16:00:00Z;2016-06-22T16:00:00Z;
EA;ltd;;"Over Corner, LLC";"Donuts Inc.";"Rightside Registry";2016-06-15T16:00:00Z;2016-06-22T16:00:00Z;
LR;xn--t60b56a;;"VeriSign Sarl";;"Verisign, Inc.";2016-06-20T00:00:00Z;2016-08-30T00:00:00Z;
LR;xn--mk1bu44c;;"VeriSign Sarl";;"Verisign, Inc.";2016-06-20T00:00:00Z;2016-08-30T00:00:00Z;
GA;gmbh;;"Extra Dynamite, LLC";"Donuts Inc.";"Rightside Registry";2016-06-22T16:00:00Z;2099-12-31T23:59:59Z;
GA;ltd;;"Over Corner, LLC";"Donuts Inc.";"Rightside Registry";2016-06-22T16:00:00Z;2099-12-31T23:59:59Z;
GA;aws;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-06-27T00:00:00Z;2099-12-31T23:59:59Z;
GA;ferrero;;"Ferrero Trading Lux S.A.";;"Neustar Inc.";2016-06-28T14:00:00Z;2099-12-31T23:59:59Z;
GA;kinder;;"Ferrero Trading Lux S.A.";;"Neustar Inc.";2016-06-28T14:00:00Z;2099-12-31T23:59:59Z;
GA;stream;;"dot Stream Limited";"Famous Four Media Ltd.";"Neustar Inc.";2016-06-29T14:00:00Z;2099-12-31T23:59:59Z;
SR;shop;;"GMO Registry, Inc.";;"GMO Registry, Inc.";2016-06-30T15:00:00Z;2016-08-29T23:59:59Z;
GA;autos;;"DERAutos, LLC";"Dominion Enterprises";"Afilias Limited";2016-07-04T04:00:00Z;2099-12-31T23:59:59Z;
SR;storage;FCFS;"Self Storage Company LLC";;"Afilias Limited";2016-07-05T16:00:00Z;2016-08-30T16:00:00Z;
GA;tube;;"Latin American Telecom LLC";;"Neustar Inc.";2016-07-07T14:00:00Z;2099-12-31T23:59:59Z;
SR;games;;"Rightside Registry";;"Rightside Registry";2016-07-12T17:00:00Z;2016-09-10T17:00:00Z;
GA;teva;;"Teva Pharmaceutical Industries Limited";;"Neustar Inc.";2016-07-18T00:00:00Z;2099-12-31T23:59:59Z;
SR;shopping;;"Over Keep, LLC";"Donuts Inc.";"Rightside Registry";2016-07-19T16:00:00Z;2016-09-17T23:59:59Z;
SR;quest;FCFS;"Quest ION Limited";;"Neustar Inc.";2016-08-01T00:00:00Z;2016-08-31T00:00:00Z;
LR;moi;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-08-01T14:00:00Z;2016-11-18T14:00:00Z;
SR;able;;"Able Inc.";;"Neustar Inc.";2016-08-04T00:00:00Z;2016-10-03T00:00:00Z;
SR;kerryhotels;FCFS;"Kerry Trading Co. Limited";;"Verisign, Inc.";2016-08-18T00:00:00Z;2016-09-18T00:00:00Z;
SR;xn--w4r85el8fhu5dnra;FCFS;"Kerry Trading Co. Limited";;"Verisign, Inc.";2016-08-18T00:00:00Z;2016-09-18T00:00:00Z;
SR;blog;;"Knock Knock WHOIS There, LLC";;Nominet;2016-08-18T15:00:00Z;2016-10-17T15:00:00Z;
SR;doctor;;"Brice Trail, LLC";"Donuts Inc.";"Uniregistry Inc.";2016-08-23T16:00:00Z;2016-10-22T23:59:59Z;
GA;xn--t60b56a;;"VeriSign Sarl";;"Verisign, Inc.";2016-08-30T00:00:00Z;2099-12-31T23:59:59Z;
GA;xn--mk1bu44c;;"VeriSign Sarl";;"Verisign, Inc.";2016-08-30T00:00:00Z;2099-12-31T23:59:59Z;
EA;shop;;"GMO Registry, Inc.";;"GMO Registry, Inc.";2016-09-01T15:00:00Z;2016-09-26T15:00:00Z;
LR;storage;;"Self Storage Company LLC";;"Afilias Limited";2016-09-06T16:00:00Z;2017-01-03T16:00:00Z;
SR;xn--vhquv;;"Dash McCook, LLC";"Donuts Inc.";"Rightside Registry";2016-09-13T16:00:00Z;2016-12-31T23:59:59Z;
SR;xn--czrs0t;;"Wild Island, LLC";"Donuts Inc.";"Rightside Registry";2016-09-13T16:00:00Z;2016-12-31T23:59:59Z;
SR;xn--fjq720a;;"Will Bloom, LLC";"Donuts Inc.";"Rightside Registry";2016-09-13T16:00:00Z;2016-12-31T23:59:59Z;
SR;xn--unup4y;;"Spring Fields, LLC";"Donuts Inc.";"Rightside Registry";2016-09-13T16:00:00Z;2016-12-31T23:59:59Z;
LR;games;;"Rightside Registry";;"Rightside Registry";2016-09-14T17:00:00Z;2016-09-21T17:00:00Z;
EA;shopping;;"Over Keep, LLC";"Donuts Inc.";"Rightside Registry";2016-09-21T16:00:00Z;2016-09-28T16:00:00Z;
GA;games;;"Rightside Registry";;"Rightside Registry";2016-09-21T17:00:00Z;2099-12-31T23:59:59Z;
SR;makeup;FCFS;L’Oréal;;"Verisign, Inc.";2016-09-22T00:00:00Z;2016-10-31T23:59:59Z;
SR;xn--5tzm5g;FCFS;"Global Website TLD Asia Limited";;"Afilias Limited";2016-09-26T00:00:00Z;2016-10-26T23:59:59Z;
GA;shop;;"GMO Registry, Inc.";;"GMO Registry, Inc.";2016-09-26T15:00:00Z;2099-12-31T23:59:59Z;
GA;shopping;;"Over Keep, LLC";"Donuts Inc.";"Rightside Registry";2016-09-28T16:00:00Z;2099-12-31T23:59:59Z;
SR;cam;;"AC Webconnecting Holding B.V.";;"KSregistry GmbH";2016-10-06T10:00:00Z;2016-12-05T10:00:00Z;
SR;goog;;"Charleston Road Registry Inc.";;"Google Inc.";2016-10-11T00:00:00Z;2016-12-10T00:00:00Z;
EA;doctor;;"Brice Trail, LLC";"Donuts Inc.";"Uniregistry Inc.";2016-10-26T16:00:00Z;2016-11-02T16:00:00Z;
LR;xn--5tzm5g;;"Global Website TLD Asia Limited";;"Afilias Limited";2016-10-27T00:00:01Z;2016-11-02T00:00:00Z;
GA;imdb;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T00:00:00Z;2099-12-31T23:59:59Z;
LR;makeup;;L’Oréal;;"Verisign, Inc.";2016-11-01T00:00:00Z;2016-11-08T00:00:00Z;
GA;prime;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T00:00:00Z;2099-12-31T23:59:59Z;
GA;zappos;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T00:00:00Z;2099-12-31T23:59:59Z;
SR;xn--gckr3f0f;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--cck2b3b;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--1ck2e1b;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--bck1b9a5dre4c;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--fct429k;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--rovu88b;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;xn--jvr189m;FCFS;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-01T14:00:00Z;2017-01-31T23:59:59Z;
SR;baby;FCFS;"Johnson & Johnson Services, Inc.";;"Neustar Inc.";2016-11-02T00:00:00Z;2016-12-02T23:59:00Z;
GA;gucci;;"Guccio Gucci S.p.a.";;"Neustar Inc.";2016-11-02T00:00:00Z;2099-12-31T23:59:59Z;
GA;xn--5tzm5g;;"Global Website TLD Asia Limited";;"Afilias Limited";2016-11-02T00:00:00Z;2099-12-31T23:59:59Z;
LR;blog;;"Knock Knock WHOIS There, LLC";;Nominet;2016-11-02T15:00:00Z;2016-11-09T15:00:00Z;
GA;doctor;;"Brice Trail, LLC";"Donuts Inc.";"Uniregistry Inc.";2016-11-02T16:00:00Z;2099-12-31T23:59:59Z;
GA;makeup;;L’Oréal;;"Verisign, Inc.";2016-11-08T00:00:00Z;2099-12-31T23:59:59Z;
GA;blog;;"Knock Knock WHOIS There, LLC";;Nominet;2016-11-21T15:00:00Z;2099-12-31T23:59:59Z;
GA;moi;;"Amazon Registry Services, Inc.";"Amazon Registry Services, Inc.";"Neustar Inc.";2016-11-29T14:00:00Z;2099-12-31T23:59:59Z;
GA;broadway;;"Celebrate Broadway, Inc.";;Nominet;2016-12-01T00:00:00Z;2099-12-31T23:59:59Z;
LR;baby;;"Johnson & Johnson Services, Inc.";;"Neustar Inc.";2016-12-05T00:00:00Z;2017-04-03T23:59:59Z;
LR;cam;;"AC Webconnecting Holding B.V.";;"KSregistry GmbH";2016-12-07T10:00:00Z;2016-12-14T09:45:00Z;
SR;art;;"UK Creative Ideas Limited";;CentralNic;2016-12-07T14:00:00Z;2017-02-07T14:00:00Z;
GA;cam;;"AC Webconnecting Holding B.V.";;"KSregistry GmbH";2016-12-14T10:00:00Z;2099-12-31T23:59:59Z;
SR;broadway;;"Celebrate Broadway, Inc.";;Nominet;2017-01-04T00:00:00Z;2017-03-05T23:59:59Z;
SR;hospital;;"Ruby Pike, LLC";"Donuts Inc.";"Rightside Registry";2017-01-10T16:00:00Z;2017-03-11T23:59:59Z;
GA;storage;;"Self Storage Company LLC";;"Afilias Limited";2017-01-10T16:00:00Z;2099-12-31T23:59:59Z;
SR;fun;;"DotSpace Inc.";"Radix FZC";CentralNic;2017-01-23T16:00:00Z;2017-03-24T15:59:00Z;
SR;xn--vermgensberater-ctb;;"Deutsche Vermögensberatung Aktiengesellschaft DVAG";"Deutsche Vermögensberatung AG";"KSregistry GmbH";2017-02-01T00:00:00Z;2017-04-03T23:59:59Z;
SR;xn--vermgensberatung-pwb;;"Deutsche Vermögensberatung Aktiengesellschaft DVAG";"Deutsche Vermögensberatung AG";"KSregistry GmbH";2017-02-01T00:00:00Z;2017-04-03T23:59:59Z;
SR;eco;;"Big Room Inc.";;"Afilias Limited";2017-02-01T16:00:00Z;2017-04-02T15:59:00Z;
LR;art;;"UK Creative Ideas Limited";;CentralNic;2017-02-08T14:00:00Z;2017-05-09T13:59:59Z;
OT;art;"SPR RN";"UK Creative Ideas Limited";;CentralNic;2017-02-08T14:00:00Z;2017-05-09T14:00:00Z;"Arts-related not-for-profits, museums, institutions, galleries, artists and established members of the art world can registe"
SR;vuelos;FCFS;"Travel Reservations SRL";;"Neustar Inc.";2017-02-15T00:00:00Z;2017-03-17T00:00:00Z;
SR;observer;;"Top Level Spectrum, Inc.";;CentralNic;2017-02-16T00:00:00Z;2017-04-17T00:00:00Z;
