name,repository
sensu-plugins-beanstalk,https://github.com/sensu-plugins/sensu-plugins-beanstalk
rails-callback_log,https://github.com/jaredbeck/rails-callback_log
sensu-plugins-bluepill,https://github.com/sensu-plugins/sensu-plugins-bluepill
backpack_journal,https://github.com/railslove/backpack-journal
git-releaselog,https://github.com/iv-mexx/git-releaselog
httparty-concern,https://github.com/ream88/httparty-concern
rack-service_api_versioning,https://github.com/jdickey/rack-service_api_versioning
gpio,https://github.com/klappy/gpio
one-email_direct,https://github.com/one-on-one/email_direct
capistrano-itamae,https://github.com/sue445/capistrano-itamae
hatenadiary-legacy,https://github.com/arikui1911/hatenadiary-legacy
tenderlove-tree_diff,https://gitlab.com/joice/FireApp
rack_middleware_json_error_msg,https://github.com/andys/rack_middleware_json_error_msg
srsbp,https://github.com/mperham/sidekiq
aviglitch,https://github.com/ucnv/aviglitch
voucherify,https://github.com/voucherifyio/voucherify-ruby-sdk
notice,https://gitlab.com/Kemenor/Mods
fluent-plugin-with-extra-fields-parser,https://github.com/hiraro/fluent-plugin-with-extra-fields-parser
sensu-plugins-datadog,https://github.com/sensu-plugins/sensu-plugins-datadog
interactive_migrations,https://github.com/jtippett/interactive_migrations
more_math,https://github.com/flori/more_math
linux_container,https://github.com/andys/linux_container
mexpolk-number_to_words,https://gitlab.com/aniketrai/Mkart
cukehub,https://github.com/richdownie/cukehub_gem
ng_on_rails,https://github.com/brookisme/ng_on_rails
logstash-filter-phpserialized,https://github.com/mhoffmann/logstash-filter-phpserialized
manveru-org,https://github.com/manveru/org
validatious-on-rails,https://gitlab.com/savannidgerinel/tgq-deaths
fluent-plugin-out-kafka-rest,https://github.com/dobachi/fluent-plugin-out-kafka-rest
cloudstrap,https://github.com/colstrom/cloudstrap
rack-request-tracer,https://github.com/nitinstp23/rack-request-tracer
linky,https://github.com/moonmaster9000/linky
bricks-deploy,https://github.com/20steps/bricks-deploy
git_httpsable-push,https://github.com/packsaddle/ruby-git_httpsable-push
git-amnesia,https://github.com/x4121/git-amnesia
Revver4R,https://github.com/chalkers/revver4r
named_accessors,https://github.com/zlw/named_accessors
fluent-plugin-redis-list,https://github.com/spacediver/fluent-plugin-redis
clearwater-hot_loader,https://github.com/clearwater-rb/clearwater-hot_loader
odf_thumb,https://github.com/schmidt/odf_thumb
extzstd,https://github.com/dearblue/ruby-extzstd
core-source,https://github.com/Asher-/core-source
bootstrap-assets,https://github.com/aderyabin/bootstrap-assets
message_bus-client,https://github.com/lowjoel/message_bus-client
vaulted_billing-termcap,https://github.com/envylabs/vaulted_billing-termcap
dimension_shell,https://github.com/florianb/dimension_shell
ruby2uml,https://github.com/kcdragon/ruby2uml
twaudio-ruby,https://github.com/danwrong/twaudio-ruby
mongoid_approbation,https://github.com/zapoutix/mongoid-approbation
jekyll-csvy,https://github.com/datacite/jekyll-csvy
tailstack,https://github.com/tonyfruzza/tailstack
fluent-plugin-mssql2,https://github.com/u89012/fluent-plugin-mssql2
pdobb-update_attribute,https://github.com/pdobb/update_attribute
jruby-kafka-lockjar,https://github.com/xnlogic/jruby-kafka-lockjar
yinx_st,https://github.com/turnon/yinx_st
cbmeeks-gamefake,https://github.com/cbmeeks/gamefake
reactive_array,https://gitlab.com/homeautomationqt/readinfodaemon
rbfnv,https://github.com/nileshtrivedi/rbfnv
simple_captcha_audio,https://github.com/aditya-kapoor/simple-captcha-audio
sensu-plugins-boundary,https://github.com/sensu-plugins/sensu-plugins-boundary
grimen-dry_scaffold,https://github.com/grimen/dry_scaffold
capistrano-consul,https://github.com/ryangraham/capistrano-consul
chef-metal-vsphere,https://github.com/vmtricks/chef-metal-vsphere
chaos_calendar,https://github.com/erdgeist/chaoscalendar
dotplan,https://github.com/dpaola2/DotPlan-Gem
sensu-plugins-cgroups,https://github.com/sensu-plugins/sensu-plugins-cgroups
GFunk911-rubytypeassert,https://github.com/GFunk911/rubytypeassert
logstats,https://github.com/jstirk/logstats
sensu-plugins-golang,https://github.com/sensu-plugins/sensu-plugins-golang
gettext-one_sky,https://github.com/onesky/gettext-one_sky-ruby
grimen-validatious-on-rails,https://gitlab.com/savannidgerinel/tgq-deaths
opengl-bindings_c,https://github.com/vaiorabbit/ruby-opengl_c
ruby-eigen,https://github.com/ruby-eigen/ruby-eigen
google-api,https://github.com/agrobbin/google-api
action_tracker,https://github.com/appprova/action_tracker
chef-partial_search,https://github.com/chef-cookbooks/partial_search
web_blocks,https://github.com/WebBlocks/WebBlocks
versionub,https://gitlab.com/MapleSources/GhoulTrainer
frnames,https://gitlab.com/jerevedunemaison/frnames
sensu-plugins-clockworksms,https://github.com/sensu-plugins/sensu-plugins-clockworksms
fluent-plugin-monolog-influxdb,https://github.com/giannello/fluent-plugin-monolog-influxdb
purplish-red,https://github.com/hboon/purplish-red
fluffery,https://github.com/kurbmedia/fluffery
nim,https://gitlab.com/alejandro8130/proyecto
rails_templatizer,https://github.com/roughneck/rails_templatizer
whenever-benlangfeld,https://github.com/javan/whenever
ssh_url,https://github.com/packsaddle/ruby-uri-ssh_git
lita-headline-tips,https://github.com/ryansholin/lita-headline-tips
dansguardian,https://github.com/gderosa/dansguardian.rb
paperclip-tt,https://github.com/totothink/paperclip-tt
easy-box-packer,https://github.com/alChaCC/easy-box-packer
cow_proxy,https://github.com/Programatica/cow_proxy
test_framework,https://github.com/johnwake/test_framework
facebook-messenger,https://github.com/hyperoslo/facebook-messenger
nsrr,https://github.com/nsrr/nsrr-gem
cesri,https://github.com/joselo/cesri
csv2avro,https://github.com/sspinc/csv2avro
opal-builder,https://github.com/wied03/opal-builder
fluent-plugin-cloudtrail,https://github.com/blend/fluent-plugin-cloudtrail
godmin-medium,https://github.com/varvet/godmin-medium
office-ui-fabric-js-rails,https://github.com/craigplummer/office-ui-fabric-js-rails
bodega-shopify,https://github.com/XXIX/dougie
subengine,https://github.com/PHCNetworks/multi-tenancy-devise
capistrano-runit-tasks,https://github.com/chrismcg/cappy-runit
heliodor,https://github.com/handicraftsman/heliodor
rifle,https://github.com/firstbanco/rifle
logstash-output-solr_post,https://github.com/machzqcq/logstash-output-solr_post
notedown,https://github.com/rstacruz/notedown
homefs,https://gitlab.com/Bloodshot/HomeFS
alki-rails,https://github.com/alki-project/alki-rails
gendalf,https://github.com/SkyWriter/Gendalf
named_proc,https://github.com/janlelis/named_proc
turbosass,https://github.com/thedjinn/turbosass
initial-test-data,https://github.com/oiax/initial-test-data
protoj,https://github.com/agate/protoj
seleniumrecord,https://github.com/dsaenztagarro/selenium-record
ckozus-rweather,https://github.com/ckozus/rweather
multi_block,https://github.com/janlelis/multi_block
embulk-filter-stdout,https://github.com/sonots/embulk-filter-stdout
fast_browser,https://github.com/dirk/fast_browser
fabychy,https://github.com/nkaviani/fabychy
swagger_ui_engine,https://github.com/ZuzannaSt/swagger_ui_engine
mysql-warmup,https://github.com/manhdaovan/mysql_warmup
gentelella-rails,https://github.com/mwlang/gentelella-rails
sensu-plugins-cucumber,https://github.com/sensu-plugins/sensu-plugins-cucumber
my_forum,https://github.com/vintyara/my_forum
shirts,https://github.com/zachlatta/shirts
logstash-output-seq,https://github.com/tintoy/logstash-output-seq
rox-client-ruby,https://github.com/lotaris/rox-client-ruby
sensu-plugins-dashing,https://github.com/sensu-plugins/sensu-plugins-dashing
viva-rubyzip,https://github.com/viva/rubyzip
sensu-plugins-dhcp,https://github.com/sensu-plugins/sensu-plugins-dhcp
sshkeyproof,https://github.com/andys/sshkeyproof
readmedia-garb,https://github.com/readmedia/garb
stash-api,https://github.com/wparad/Stash-API
text_ferry,https://gitlab.com/srbaker/budgeteer
functio,https://gitlab.com/functio/functio
i18n_attributes,https://github.com/vkill/i18n_attributes
lilutils,https://gitlab.com/ptisky2/chat-bts
nutrasuite,https://github.com/wellbredgrapefruit/nutrasuite
textp,https://github.com/oovre/textp
knife-infoblox,https://github.com/secureworks/knife-infoblox
friendly_id_globalize3,https://github.com/norman/friendly_id
active_row,https://github.com/sealocal/active_row
goncalossilva_kaltura-ruby,https://gitlab.com/weahead/developer
hash_struct,https://github.com/botanicus/hash_struct
shareable_models,https://github.com/redBorder/shareable_models
perquackey,https://github.com/matthewtodd/perquackey
waqi,https://github.com/3zcurdia/waqi
billplz-api,https://github.com/mkhairi/billplz-api
sparsacus-affiliate_window,https://github.com/tomasbasham/sparsacus-affiliate-window
lifelog,https://gitlab.com/alkmim/arm-cross-toolchain-debian
mongoid-time_range,https://github.com/ream88/mongoid-time_range
osiris,https://github.com/wparad/Osiris
sidekiq_memlimit,https://github.com/andys/sidekiq_memlimit
aunderwo-gdata4ruby,https://github.com/aunderwo/GData4Ruby
rumination,https://github.com/artm/rumination
datamix,https://github.com/DannyBen/datamix
safe_parse,https://github.com/gogogarrett/safe_parse
scrumninja,https://github.com/gov20cto/scrumninja
intl_phone_picker,https://github.com/SeniorMedia/intl_phone_picker
send_to_kindle,https://github.com/kdisneur/send_to_kindle
sass-base64,https://github.com/AdamMichaelLong/sass-base64
awesome_conf,https://github.com/kwi/awesome_conf
drape,https://github.com/MrEmelianenko/drape
cbratools,https://github.com/shageman/cbratools
rpm-utils,https://gitlab.com/carlosespinoza/pruebagit
attributes_for,https://github.com/blacktangent/attributes_for
camt_parser,https://github.com/Barzahlen/camt_parser
framingham,https://github.com/3poundhealth/framingham
ponominalu,https://github.com/crossaidi/ponominalu
clone.io,https://github.com/riddopic/clone.io
ibm-watson-ruby,https://github.com/IMRealtor/ibm-watson-ruby
nice_scaffold,https://github.com/arturmalecki/nice_scaffold
letter_opener-iso-2022-jp,https://github.com/ummm/letter_opener-iso-2022-jp
dead_view_catcher,https://github.com/kwi/dead_view_catcher
active_record_openid_store,https://gitlab.com/gao634209276/Resource
whenever-ray,https://github.com/raycoding/whenever
maiha-record_dumper,https://gitlab.com/jocicmarko/jwts2-public
happymapper-differ,https://github.com/pharos-ei/happymapper-differ
rong_cloud_server,https://github.com/Martin91/rong_cloud
chruby,https://github.com/andys/chruby_gem
lelylan-rb,https://github.com/lelylan/lelylan-rb
qops,https://github.com/quandl/qops
jumbler,https://github.com/adamdama/jumbler
shalmaneser,https://github.com/arbox/shalmaneser
acts_as_enumable,https://github.com/peterwongpp/acts_as_enumable
shalmaneser-rosy,https://github.com/arbox/shalmaneser
shalmaneser-prep,https://github.com/arbox/shalmaneser
shalmaneser-fred,https://github.com/arbox/shalmaneser
minitest-metz,https://github.com/fteem/minitest-metz
1hdoc,https://github.com/domcorvasce/1hdoc
evt-retry,https://github.com/eventide-project/retry
simple_tree,https://github.com/acostamosaicgroup/simple-tree
s3-upload,https://github.com/sutajio/s3-upload
de,https://github.com/ogorun/de
sensu-plugins-rethinkdb,https://github.com/sensu-plugins/sensu-plugins-rethinkdb
sports_database,https://github.com/dtkocher/sports_database
ruby-tmdb,https://gitlab.com/RaZorSharp/android_device_wingtech_wt88047
hockeypuck,https://github.com/gazay/hockeypuck
avodeploy,https://github.com/dprandzioch/avocado
santa,https://github.com/andys/santa
slnky,https://github.com/slnky/slnky-cli
mongo_mapper_versioned,https://gitlab.com/rekby-archive/go-bindata
danwrong-twaudio-ruby,https://github.com/danwrong/twaudio-ruby
pulley,https://github.com/xtoddx/pulley
sitethree,https://github.com/sitethree/sitethree
rails_secret_token_env,https://github.com/andys/rails_secret_token_env
batali-infuse,https://github.com/spox/batali-infuse
senna_gem,https://github.com/pailoro/senna_gem
dcadenas-rspec2rr,https://gitlab.com/jalcine/fdroidclient
sysresources,https://github.com/mmcbride1/sysresources
jeremylightsmith-actionsite,https://github.com/jeremylightsmith/actionsite
rr2fetcher,https://gitlab.com/ChopperLee2011/git-vendor-api
yasm,https://github.com/moonmaster9000/yasm
redcar-html,https://github.com/agmcleod/redcar-html
rspec-middlewares,https://github.com/IMRealtor/rspec-middlewares
munchies,https://gitlab.com/m4tthee/infovis-2016-g1
kitchen-chef-monorepo,https://github.com/jgoldschrafe/kitchen-chef-monorepo
patrickod-raspell,https://github.com/patrickod/raspell
audumbla,https://github.com/dpla/audumbla
rubytidy,https://github.com/headius/rubytidy
wpb,https://github.com/jamesbirtles/WPB
rspec-param,https://github.com/coderanger/rspec-param
tidy_i18n,https://github.com/ericmeyer/tidy_i18n
dug,https://github.com/chrisarcand/dug
office365,https://github.com/joelvh/office365
diva,https://github.com/toshia/diva
pixel,https://gitlab.com/ehommel/testFramework
pelargir-pass_nils_to,https://github.com/pelargir/pass_nils_to
kvparser,https://gitlab.com/osisoft-gems/kvparser
faraday_yaml,https://github.com/dmarkow/faraday_yaml
request_id_logging,https://github.com/ryu39/request_id_logging
wrtranslate,https://gitlab.com/minwoo/canvas
random_forester,https://github.com/asafschers/random_forester
rack-session-rethinkdb,https://github.com/pdlug/rack-session-rethinkdb
parallel-enumerable,https://github.com/gogotanaka/_
mongo_mapper_acts_as_tree,https://gitlab.com/tlevine/cornell-gifting
db_migration_scaffolder,https://gitlab.com/nero/dockerfiles
obscure_yaml,https://github.com/stellaservice/ky
homecooking,https://github.com/sergueif/homecooking
google_refine,https://github.com/chengguangnan/google_refine
rncp,https://github.com/jecxjo/rncp
wurfl_device,https://gitlab.com/bruno-delfino1995/useful-scripts
symbolism,https://gitlab.com/yaodehaung/git
backto,https://github.com/john1king/backto
Battlecity,https://gitlab.com/speedex505/battlecity-ruby
deep_pluck,https://github.com/khiav223577/deep_pluck
poscvt,https://github.com/kookjr/PositionConverter
timestamper,https://github.com/dorren/timestamper
outliers,https://github.com/weavenet/outliers
fast_inserter,https://github.com/strydercorp/fast_inserter
synapse-nginx,https://github.com/jolynch/synapse-nginx
capistrano3-foreman-precogs,https://github.com/Precogs-com/capistrano-foreman
persistence,https://github.com/RidiculousPower/persistence
tb_blog,https://bitbucket.org/moser-inc/tb_blog
timmatheson-asset_autoinclude_helper,https://github.com/timmatheson/asset_autoinclude_helper
easy_rails_money,https://github.com/deepak/easy_rails_money
slactionmailer,https://github.com/geetotes/slactionmailer
zvent,https://github.com/austinrfnd/zvent-gem
bindings,https://github.com/shreeve/bindings
bomberstudios-fluby,https://github.com/bomberstudios/fluby
easy_swagger_ui,https://github.com/bianjp/easy_swagger_ui
holepicker,https://github.com/mackuba/holepicker
ruby_maxima,https://github.com/phikes/ruby_maxima
yard-thunder,https://github.com/stevenkaras/yard-thunder
tabbyx,https://github.com/angeliaw/tabbyx
authn,https://github.com/krainboltgreene/authn
picky-statistics,https://github.com/floere/picky
requirerb,https://github.com/lambdabaa/modules
zync-gen,https://gitlab.com/kumarsiva07/Test-OpenShift
straight_line,https://github.com/chrisUsick/straight_line
steam-id2,https://bitbucket.org/Lavode/steamid
